0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.043101310729980469e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.090720653533935547e-01
-4.690599325840594247e-06,-5.217132274992763996e-05,-1.388532837154343724e-05,5.131499767303466797e-01
-6.458627012762008235e-06,-7.144330447772517800e-05,-2.066588785964995623e-05,5.181431770324707031e-01
-8.451554094790481031e-06,-9.074464469449594617e-05,-2.730321284616366029e-05,5.230691432952880859e-01
-1.074368174158735201e-05,-1.145093701779842377e-04,-3.347642268636263907e-05,5.281000137329101562e-01
-1.330966188106685877e-05,-1.411375124007463455e-04,-3.892879612976685166e-05,5.331680774688720703e-01
-1.619678187125828117e-05,-1.744714681990444660e-04,-4.005901428172364831e-05,5.380640029907226562e-01
-1.934601823450066149e-05,-2.094102383125573397e-04,-4.329686998971737921e-05,5.429790019989013672e-01
-2.278105239383876324e-05,-2.478841051924973726e-04,-4.702503065345808864e-05,5.479471683502197266e-01
9.875511022983118892e-05,5.985523966955952346e-05,5.653344560414552689e-04,5.531790256500244141e-01
1.060584982042200863e-04,4.300265572965145111e-05,6.030470831319689751e-04,5.582211017608642578e-01
1.136132996180094779e-04,2.354345815547276288e-05,6.411339272744953632e-04,5.632619857788085938e-01
1.215139782289043069e-04,5.172300006961449981e-06,6.854507373645901680e-04,5.680561065673828125e-01
1.295853871852159500e-04,-1.848264400905463845e-05,7.281379657797515392e-04,5.733180046081542969e-01
1.379090244881808758e-04,-4.508451820584014058e-05,7.762545719742774963e-04,5.782229900360107422e-01
1.464022789150476456e-04,-7.992157770786434412e-05,8.298843749798834324e-04,5.832600593566894531e-01
4.959149737260304391e-05,-2.836854946508537978e-05,4.855735824094153941e-06,5.880911350250244141e-01
4.374599302536807954e-05,-5.857204814674332738e-05,-3.389612902537919581e-05,5.932459831237792969e-01
3.708132862811908126e-05,-9.817293903324753046e-05,-8.730771514819934964e-05,5.982830524444580078e-01
2.980865428980905563e-05,-1.387587544741109014e-04,-1.358511071885004640e-04,6.030790805816650391e-01
2.194964508817065507e-05,-1.827827509259805083e-04,-1.871469721663743258e-04,6.081521511077880859e-01
1.354430514766136184e-05,-2.292522985953837633e-04,-2.438470110064372420e-04,6.131131649017333984e-01
2.092226395689067431e-06,-2.769234124571084976e-04,-3.058774746023118496e-04,6.183099746704101562e-01
5.231731483945623040e-05,-2.493373904144391418e-05,1.206676461151801050e-04,6.231451034545898438e-01
3.937391011277213693e-05,-5.375323962653055787e-05,9.192700235871598125e-05,6.283390522003173828e-01
2.510179183445870876e-05,-8.298778993776068091e-05,5.820350634166970849e-05,6.331729888916015625e-01
9.608259460947010666e-06,-1.189476824947632849e-04,2.324605156900361180e-05,6.382520198822021484e-01
-7.013224603724665940e-06,-1.585850695846602321e-04,-1.506056196376448497e-05,6.433241367340087891e-01
-2.486917219357565045e-05,-2.081605198327451944e-04,-5.266557491268031299e-05,6.482431888580322266e-01
-4.385613647173158824e-05,-2.576817933004349470e-04,-9.392204083269461989e-05,6.532931327819824219e-01
8.068494935287162662e-05,-7.252918294398114085e-05,2.277911407873034477e-04,6.582481861114501953e-01
7.202262349892407656e-05,-1.079838766600005329e-04,2.141797158401459455e-04,6.633760929107666016e-01
6.149620458018034697e-05,-1.485526299802586436e-04,2.022330154431983829e-04,6.683480739593505859e-01
5.046247315476648510e-05,-1.938568457262590528e-04,1.897832262329757214e-04,6.733531951904296875e-01
3.882214150507934391e-05,-2.498007088433951139e-04,1.716771366773173213e-04,6.783061027526855469e-01
2.681908699742052704e-05,-3.049355291295796633e-04,1.540796074550598860e-04,6.832780838012695312e-01
1.439867082808632404e-05,-3.624654200393706560e-04,1.343294570688158274e-04,6.881680488586425781e-01
2.130351058440282941e-04,-5.713032805942930281e-05,1.648261531954631209e-04,6.933732032775878906e-01
2.160840522265061736e-04,-9.409143240191042423e-05,1.327122445218265057e-04,6.984009742736816406e-01
2.191915264120325446e-04,-1.333232357865199447e-04,1.050231512635946274e-04,7.033901214599609375e-01
2.223498449893668294e-04,-1.750432275002822280e-04,7.524737884523347020e-05,7.083430290222167969e-01
2.255419531138613820e-04,-2.192740503232926130e-04,4.935414472129195929e-05,7.133932113647460938e-01
2.287069364683702588e-04,-2.669479872565716505e-04,1.972760401258710772e-05,7.183620929718017578e-01
2.318775514140725136e-04,-3.176763420924544334e-04,-1.067694574885535985e-05,7.233080863952636719e-01
1.928206766024231911e-04,-1.028360056807287037e-04,2.211479004472494125e-04,7.285940647125244141e-01
1.922577066579833627e-04,-1.464123488403856754e-04,2.152016095351427794e-04,7.335660457611083984e-01
1.916400506161153316e-04,-1.935502368723973632e-04,2.101397403748705983e-04,7.383720874786376953e-01
1.846049271989613771e-04,-2.260483161080628633e-04,1.757309364620596170e-04,7.433271408081054688e-01
1.813681301428005099e-04,-2.746561658568680286e-04,1.577149087097495794e-04,7.483651638031005859e-01
1.775646087480708957e-04,-3.263350226916372776e-04,1.371132675558328629e-04,7.535622119903564453e-01
1.748935756040737033e-04,-3.841083962470293045e-04,1.206068191095255315e-04,7.584500312805175781e-01
1.626774173928424716e-04,-1.347385841654613614e-04,2.464544959366321564e-04,7.636570930480957031e-01
1.585928257554769516e-04,-1.786398352123796940e-04,2.427812141831964254e-04,7.685751914978027344e-01
1.544653059681877494e-04,-2.222983748652040958e-04,2.354887983528897166e-04,7.736790180206298828e-01
1.503204839536920190e-04,-2.664286876097321510e-04,2.244190254714339972e-04,7.784850597381591797e-01
1.460828061681240797e-04,-3.108517848886549473e-04,2.081503043882548809e-04,7.835311889648437500e-01
1.417039311490952969e-04,-3.569357795640826225e-04,1.863659708760678768e-04,7.883481979370117188e-01
1.346416393062099814e-04,-4.144677950534969568e-04,1.850840344559401274e-04,7.935371398925781250e-01
1.283397577935829759e-04,-4.696357937064021826e-04,1.745780173223465681e-04,7.983601093292236328e-01
1.214884177898056805e-04,-5.274151917546987534e-04,1.710642827674746513e-04,8.035640716552734375e-01
1.140898311859928071e-04,-5.856526549905538559e-04,1.667623291723430157e-04,8.084690570831298828e-01
1.060679132933728397e-04,-6.486865459010004997e-04,1.636074448470026255e-04,8.134150505065917969e-01
