0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.985029697418212891e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.032920837402343750e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.081319808959960938e-01
8.842219045845922665e-08,-8.022691872611176223e-06,1.229344161401968449e-05,5.130610466003417969e-01
1.333431356442815741e-07,-9.920215234160423279e-06,9.168951692117843777e-06,5.182070732116699219e-01
1.583441076036251616e-07,-1.402252837578998879e-05,1.092404454539064318e-05,5.232789516448974609e-01
1.733588987917755730e-07,-1.947681266756262630e-05,1.316588986810529605e-05,5.283260345458984375e-01
1.876946157608472276e-06,-2.625193519634194672e-05,1.903512566059362143e-05,5.331699848175048828e-01
3.350392489664955065e-06,-3.291741450084373355e-05,2.335407953069079667e-05,5.381779670715332031e-01
5.317606792232254520e-06,-3.978328095399774611e-05,2.750299245235510170e-05,5.431990623474121094e-01
6.173214387672487646e-06,-4.255105886841192842e-05,2.391628368059173226e-05,5.481710433959960938e-01
8.020561654120683670e-05,4.258741100784391165e-04,3.507859946694225073e-04,5.531699657440185547e-01
9.557119483361020684e-05,4.534480103757232428e-04,3.628696431405842304e-04,5.581800937652587891e-01
1.102403693948872387e-04,4.812678671441972256e-04,3.716604551300406456e-04,5.634381771087646484e-01
1.254321832675486803e-04,5.114695522934198380e-04,3.805643063969910145e-04,5.683360099792480469e-01
1.416831801179796457e-04,5.381884984672069550e-04,3.897120768669992685e-04,5.732491016387939453e-01
1.587518636370077729e-04,5.632832762785255909e-04,4.013644356746226549e-04,5.783150196075439453e-01
1.758336002239957452e-04,5.827640998177230358e-04,4.210305633023381233e-04,5.833690166473388672e-01
1.923482777783647180e-04,6.043466273695230484e-04,4.339923325460404158e-04,5.882251262664794922e-01
-3.987106174463406205e-05,4.756022826768457890e-04,7.812323019606992602e-05,5.933201313018798828e-01
-3.603933510021306574e-05,4.817029694095253944e-04,3.606872633099555969e-05,5.982971191406250000e-01
-3.164660665788687766e-05,4.931989824399352074e-04,-8.783228622633032501e-06,6.033310890197753906e-01
-2.680799116205889732e-05,5.056533846072852612e-04,-5.706935189664363861e-05,6.081771850585937500e-01
-2.136130206054076552e-05,5.249826936051249504e-04,-1.048831691150553524e-04,6.132841110229492188e-01
-1.550039633002597839e-05,5.413685576058924198e-04,-1.581300166435539722e-04,6.181461811065673828e-01
-9.195839083986356854e-06,5.579862627200782299e-04,-2.154749090550467372e-04,6.233689785003662109e-01
4.349452501628547907e-05,5.771209835074841976e-04,7.698236004216596484e-05,6.282961368560791016e-01
5.173709359951317310e-05,5.783065571449697018e-04,3.481757448753342032e-05,6.332340240478515625e-01
5.949474871158599854e-05,5.780158098787069321e-04,-8.790182619122788310e-06,6.382980346679687500e-01
6.697589560644701123e-05,5.761037464253604412e-04,-5.349401180865243077e-05,6.434040069580078125e-01
7.713559898547828197e-05,5.779830971732735634e-04,-1.094271210604347289e-04,6.484780311584472656e-01
8.668435475556179881e-05,5.809026188217103481e-04,-1.633160572964698076e-04,6.534349918365478516e-01
9.677496564108878374e-05,5.863955011591315269e-04,-2.167074708268046379e-04,6.583061218261718750e-01
1.073571766028180718e-04,5.955363740213215351e-04,-2.602165623102337122e-04,6.637630462646484375e-01
1.182206469820812345e-04,6.020524888299405575e-04,-3.128129465039819479e-04,6.684839725494384766e-01
1.295119873248040676e-04,6.085062050260603428e-04,-3.694807528518140316e-04,6.734180450439453125e-01
1.411511329934000969e-04,6.092304829508066177e-04,-4.394688876345753670e-04,6.786661148071289062e-01
1.532874302938580513e-04,6.122079212218523026e-04,-5.110517377033829689e-04,6.834170818328857422e-01
1.658265682635828853e-04,6.141626508906483650e-04,-5.873807240277528763e-04,6.886780261993408203e-01
1.788289082469418645e-04,6.159617332741618156e-04,-6.589904078282415867e-04,6.935541629791259766e-01
1.922592346090823412e-04,6.168069085106253624e-04,-7.382326875813305378e-04,6.986491680145263672e-01
2.061547274934127927e-04,6.170609849505126476e-04,-8.227023645304143429e-04,7.036190032958984375e-01
2.204453339800238609e-04,6.151185953058302402e-04,-9.166643721982836723e-04,7.086269855499267578e-01
2.352218143641948700e-04,6.136380834504961967e-04,-1.012612017802894115e-03,7.135679721832275391e-01
2.504440490156412125e-04,6.118813180364668369e-04,-1.114250859245657921e-03,7.186210155487060547e-01
2.661197504494339228e-04,6.099794991314411163e-04,-1.220519654452800751e-03,7.236001491546630859e-01
2.822516253218054771e-04,6.060062441974878311e-04,-1.320320065133273602e-03,7.288010120391845703e-01
2.988610940519720316e-04,6.032962119206786156e-04,-1.427373848855495453e-03,7.335760593414306641e-01
3.159598563797771931e-04,6.016667466610670090e-04,-1.536526950076222420e-03,7.385790348052978516e-01
3.353284555487334728e-04,6.036992999725043774e-04,-1.645586104132235050e-03,7.436029911041259766e-01
3.548668755684047937e-04,6.029591313563287258e-04,-1.758974045515060425e-03,7.486271858215332031e-01
3.753464552573859692e-04,6.015239632688462734e-04,-1.873909612186253071e-03,7.537100315093994141e-01
3.967359079979360104e-04,5.981941940262913704e-04,-1.988024683669209480e-03,7.587661743164062500e-01
4.190686449874192476e-04,5.941923009231686592e-04,-2.107138046994805336e-03,7.637920379638671875e-01
4.423410282470285892e-04,5.889433668926358223e-04,-2.229267032817006111e-03,7.687320709228515625e-01
4.648047033697366714e-04,5.823345854878425598e-04,-2.362992381677031517e-03,7.736961841583251953e-01
4.885123344138264656e-04,5.756909959018230438e-04,-2.495431341230869293e-03,7.787549495697021484e-01
5.126712494529783726e-04,5.683052586391568184e-04,-2.632295945659279823e-03,7.836961746215820312e-01
5.373522290028631687e-04,5.636873538605868816e-04,-2.766103483736515045e-03,7.887210845947265625e-01
5.625059711746871471e-04,5.569228087551891804e-04,-2.904680091887712479e-03,7.938041687011718750e-01
5.881174583919346333e-04,5.493176868185400963e-04,-3.045241581276059151e-03,7.988801002502441406e-01
6.125025101937353611e-04,5.397631321102380753e-04,-3.191190771758556366e-03,8.039410114288330078e-01
6.375921075232326984e-04,5.315411835908889771e-04,-3.338155336678028107e-03,8.086099624633789062e-01
