0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.332489013671875000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.381019115447998047e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.421550273895263672e-01
2.443190169287845492e-06,-9.261802188120782375e-05,2.274783582834061235e-05,5.475311279296875000e-01
3.297962848591851071e-06,-1.289668289246037602e-04,3.667276905616745353e-05,5.522489547729492188e-01
7.571446985821239650e-06,-1.737798302201554179e-04,5.160316504770889878e-05,5.572271347045898438e-01
1.059608985087834299e-05,-2.211697865277528763e-04,6.372541974997147918e-05,5.625870227813720703e-01
1.424242418579524383e-05,-2.736036840360611677e-04,7.436036685248836875e-05,5.672109127044677734e-01
1.692213845672085881e-05,-3.254255861975252628e-04,7.326334889512509108e-05,5.721950531005859375e-01
2.042848609562497586e-05,-3.842143050860613585e-04,7.641632691957056522e-05,5.772159099578857422e-01
2.408625550742726773e-05,-4.471034917514771223e-04,7.641707634320482612e-05,5.822560787200927734e-01
1.304431407334050164e-05,-5.372921805246733129e-05,5.019513992010615766e-05,5.872280597686767578e-01
1.870079358923248947e-05,-9.794048673938959837e-05,5.909162791795097291e-05,5.922570228576660156e-01
2.487738674972206354e-05,-1.478899794165045023e-04,6.884227332193404436e-05,5.974969863891601562e-01
3.183730223099701107e-05,-1.889420091174542904e-04,8.355236059287562966e-05,6.022880077362060547e-01
3.900907540810294449e-05,-2.449601597618311644e-04,9.312294423580169678e-05,6.073300838470458984e-01
4.659727346734143794e-05,-3.056613786611706018e-04,1.019109986373223364e-04,6.122291088104248047e-01
5.446613067761063576e-05,-3.770790644921362400e-04,1.036411194945685565e-04,6.173210144042968750e-01
-2.428490734018851072e-05,-1.118479558499529958e-04,-1.107004663936095312e-06,6.223590373992919922e-01
-2.862060136976651847e-05,-1.588853774592280388e-04,1.942806875376845710e-06,6.274249553680419922e-01
-3.324062708998098969e-05,-2.096852695103734732e-04,5.416210569819668308e-06,6.325230598449707031e-01
-3.849933273158967495e-05,-2.804056857712566853e-04,-4.460227955860318616e-06,6.373469829559326172e-01
-4.384229760034941137e-05,-3.459336585365235806e-04,-3.897127498930785805e-06,6.421959400177001953e-01
-4.942891609971411526e-05,-4.177030059508979321e-04,-4.709032964456127957e-06,6.473999023437500000e-01
1.633872670936398208e-05,-1.632996718399226665e-04,-4.974981129635125399e-05,6.522250175476074219e-01
1.674086888669990003e-05,-2.199905866291373968e-04,-5.469668758451007307e-05,6.573939323425292969e-01
1.703251473372802138e-05,-2.804986725095659494e-04,-5.956220411462709308e-05,6.625809669494628906e-01
1.726186928863171488e-05,-3.436575643718242645e-04,-6.474280235124751925e-05,6.674320697784423828e-01
1.735973091854248196e-05,-4.133691836614161730e-04,-7.120777445379644632e-05,6.723299026489257812e-01
1.737315142236184329e-05,-4.881603817921131849e-04,-7.804086635587736964e-05,6.773779392242431641e-01
1.726082700770348310e-05,-5.724027287214994431e-04,-8.685045759193599224e-05,6.824979782104492188e-01
4.704535240307450294e-05,-1.694251550361514091e-04,-3.796178498305380344e-05,6.875429153442382812e-01
4.865997834713198245e-05,-2.291269338456913829e-04,-3.991557605331763625e-05,6.925370693206787109e-01
5.036530637880787253e-05,-2.873561752494424582e-04,-4.639695907826535404e-05,6.978769302368164062e-01
5.196034544496797025e-05,-3.560433979146182537e-04,-5.124061499373055995e-05,7.024970054626464844e-01
5.350590436137281358e-05,-4.311553493607789278e-04,-5.859739758307114244e-05,7.075269222259521484e-01
5.503914144355803728e-05,-5.117258988320827484e-04,-6.604204827453941107e-05,7.124109268188476562e-01
5.671598046319559216e-05,-5.901930271647870541e-04,-7.152367470553144813e-05,7.175319194793701172e-01
6.361978012137115002e-05,-1.965728297363966703e-04,-1.486548717366531491e-04,7.223720550537109375e-01
6.607081013498827815e-05,-2.538937842473387718e-04,-1.616163644939661026e-04,7.276630401611328125e-01
6.842935545137152076e-05,-3.156093589495867491e-04,-1.828721869969740510e-04,7.325229644775390625e-01
7.078544877003878355e-05,-3.825625171884894371e-04,-1.990725431824102998e-04,7.373960018157958984e-01
7.318206917261704803e-05,-4.541875387076288462e-04,-2.175092813558876514e-04,7.425029277801513672e-01
7.395282591460272670e-05,-5.297847092151641846e-04,-2.371876471443101764e-04,7.476661205291748047e-01
1.876419628388248384e-05,-2.188380312873050570e-04,-8.481885015498846769e-05,7.525370121002197266e-01
1.422512013959931210e-05,-2.783015079330652952e-04,-8.555455133318901062e-05,7.577159404754638672e-01
1.179236369353020564e-05,-3.432941739447414875e-04,-8.658252772875130177e-05,7.626080513000488281e-01
7.818045560270547867e-06,-4.118517099414020777e-04,-9.095264977077022195e-05,7.677090167999267578e-01
3.813489911408396438e-06,-4.831415717490017414e-04,-9.869564382825046778e-05,7.726700305938720703e-01
-1.716720703370810952e-07,-5.532515933737158775e-04,-1.145712230936624110e-04,7.777049541473388672e-01
-4.297447958379052579e-06,-6.306403665803372860e-04,-1.272717636311426759e-04,7.826499938964843750e-01
2.883863635361194611e-05,-1.878658804344013333e-04,-9.127247903961688280e-05,7.875320911407470703e-01
2.737032991717569530e-05,-2.465195138938724995e-04,-8.305897063110023737e-05,7.926719188690185547e-01
2.596256308606825769e-05,-3.063835320062935352e-04,-7.999180525075644255e-05,7.978370189666748047e-01
2.460323048580903560e-05,-3.719679953064769506e-04,-7.217818347271531820e-05,8.026309013366699219e-01
2.325054992979858071e-05,-4.452893044799566269e-04,-6.144230428617447615e-05,8.076801300048828125e-01
2.196743480453733355e-05,-5.182599998079240322e-04,-6.042484892532229424e-05,8.128030300140380859e-01
2.054444121313281357e-05,-6.022364250384271145e-04,-5.288847751216962934e-05,8.178150653839111328e-01
2.594151374069042504e-05,-2.576577244326472282e-04,-7.934164750622585416e-05,8.227500915527343750e-01
2.475726614648010582e-05,-3.216712211724370718e-04,-8.165633335011079907e-05,8.279619216918945312e-01
2.348098132642917335e-05,-3.897851565852761269e-04,-8.332182915182784200e-05,8.329000473022460938e-01
2.223407682322431356e-05,-4.610837204381823540e-04,-8.537944813724607229e-05,8.378469944000244141e-01
